reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean,row_p_fdr,col_p_fdr
csd,prestimTRIM_-0.50_to_-0.10s,C2,0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.20916666666666667,0.16845238095238096,0.09451570386162247,0.025974025974025976,0.000999000999000999,0.1999633333333333,True,True
csd,prestimTRIM_-0.50_to_-0.10s,C4,0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.2251190476190476,0.20238095238095238,0.1219164652291454,0.000999000999000999,0.000999000999000999,0.1997997619047619,True,True
csd,prestimTRIM_-0.50_to_-0.10s,C6,0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.21785714285714286,0.12845238095238096,0.10004186437507653,0.000999000999000999,0.1928071928071928,0.19977535714285716,True,False
csd,prestimTRIM_-0.50_to_-0.10s,T8,0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.2288095238095238,0.15928571428571428,0.09902314731627346,0.000999000999000999,0.000999000999000999,0.20013880952380952,True,True
csd,prestimTRIM_-0.50_to_-0.10s,M1,0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.29595238095238097,0.1894047619047619,0.31405823121314247,0.000999000999000999,0.000999000999000999,0.19989559523809522,True,True
csd,prestimTRIM_-0.50_to_-0.10s,TP7,-0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.22738095238095238,0.14904761904761904,0.10177769256714045,0.000999000999000999,0.000999000999000999,0.2000547619047619,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CP5,-0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.2675,0.13166666666666665,0.1873059776665931,0.000999000999000999,0.04195804195804196,0.1999204761904762,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CP3,-0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.2548809523809524,0.14416666666666667,0.14407296982293386,0.000999000999000999,0.000999000999000999,0.19991785714285715,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CP1,-0.15317259329874983,-0.1531725932987498,0.21661875882695023,0.23654761904761903,0.14166666666666666,0.09483613907657427,0.000999000999000999,0.000999000999000999,0.20000928571428575,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CPZ,1.9067198891700998e-17,-0.15569549444767522,0.15569549444767522,0.21916666666666668,0.12309523809523809,0.10213440245566086,0.000999000999000999,0.7022977022977023,0.2000897619047619,True,False
csd,prestimTRIM_-0.50_to_-0.10s,CP2,0.15317259329874983,-0.1531725932987498,0.21661875882695023,0.2194047619047619,0.14869047619047618,0.11018166473684193,0.000999000999000999,0.000999000999000999,0.2000414285714286,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CP4,0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.23535714285714285,0.16297619047619047,0.15493692694062092,0.000999000999000999,0.000999000999000999,0.20000988095238098,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CP6,0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.25511904761904763,0.13785714285714284,0.17408342883318212,0.000999000999000999,0.001998001998001998,0.2000117857142857,True,True
csd,prestimTRIM_-0.50_to_-0.10s,TP8,0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.24476190476190476,0.14416666666666667,0.14200817544359504,0.000999000999000999,0.000999000999000999,0.2001877380952381,True,True
csd,prestimTRIM_-0.50_to_-0.10s,M2,-0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.2904761904761905,0.19214285714285714,0.24006044794640966,0.000999000999000999,0.000999000999000999,0.1999242857142857,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P7,-0.5038313462318709,-0.3660548999796477,0.6227697931378249,0.23607142857142857,0.1394047619047619,0.0730336808643574,0.000999000999000999,0.000999000999000999,0.20002690476190474,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P5,-0.3831644926704491,-0.33307981188050406,0.5076979313782504,0.23166666666666666,0.16095238095238096,0.09417666546976343,0.000999000999000999,0.000999000999000999,0.20002833333333334,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P3,-0.2555991277378157,-0.31563863605626796,0.4061510343108748,0.22690476190476191,0.1538095238095238,0.15819739442108688,0.000999000999000999,0.000999000999000999,0.20013464285714286,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P1,-0.12679132837194132,-0.3138195499805803,0.33846528758550026,0.2336904761904762,0.13416666666666666,0.1547616003177326,0.000999000999000999,0.002997002997002997,0.2000065476190476,True,True
csd,prestimTRIM_-0.50_to_-0.10s,PZ,3.8134397783401996e-17,-0.31139098889535044,0.31139098889535044,0.24357142857142858,0.12047619047619047,0.16037099199970303,0.000999000999000999,0.8831168831168831,0.2000377380952381,True,False
csd,prestimTRIM_-0.50_to_-0.10s,P2,0.12679132837194132,-0.3138195499805803,0.33846528758550026,0.2388095238095238,0.1375,0.16059679601348684,0.000999000999000999,0.001998001998001998,0.20000166666666666,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P4,0.2555991277378157,-0.31563863605626796,0.4061510343108748,0.2113095238095238,0.15011904761904762,0.17315748562304148,0.006993006993006993,0.000999000999000999,0.20012666666666667,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P6,0.3831644926704491,-0.33307981188050406,0.5076979313782504,0.22940476190476192,0.13845238095238097,0.10386652544685146,0.000999000999000999,0.001998001998001998,0.20003940476190474,True,True
csd,prestimTRIM_-0.50_to_-0.10s,P8,0.5038313462318709,-0.3660548999796477,0.6227697931378249,0.24273809523809523,0.13797619047619047,0.09348814748222492,0.000999000999000999,0.000999000999000999,0.20002083333333331,True,True
csd,prestimTRIM_-0.50_to_-0.10s,PO7,-0.3660548999796478,-0.5038313462318709,0.622769793137825,0.2044047619047619,0.14297619047619048,0.10896681362838621,0.17082917082917082,0.000999000999000999,0.20009166666666667,False,True
csd,prestimTRIM_-0.50_to_-0.10s,PO5,-0.3202971422372838,-0.4408511957539812,0.5449220459139874,0.21392857142857144,0.1494047619047619,0.146853712225812,0.001998001998001998,0.000999000999000999,0.19993071428571427,True,True
csd,prestimTRIM_-0.50_to_-0.10s,PO3,-0.19572631237744492,-0.46110229606836256,0.500923264379275,0.21369047619047618,0.1457142857142857,0.13824239650049128,0.000999000999000999,0.000999000999000999,0.20004940476190475,True,True
csd,prestimTRIM_-0.50_to_-0.10s,POz,5.720010448548868e-17,-0.4670742986901498,0.4670742986901498,0.23797619047619048,0.12714285714285714,0.13352579959401326,0.000999000999000999,0.28471528471528473,0.20013011904761904,True,False
